timestamp,positions
1768095276.1423178,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095276.1493824,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095276.1561368,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095276.1631737,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095276.1702259,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.1771305,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095276.1845076,"[0.108111970029014, 0.14773384267778494, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.1912558,"[0.10814226199497821, 0.14776413464374916, 0.7124363802801241, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095276.198219,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095276.2057147,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991027212712765]"
1768095276.2122512,"[0.10817255396094244, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095276.2192767,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.29916330520320494]"
1768095276.226149,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.2333388,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.29916330520320494]"
1768095276.240652,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095276.247273,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095276.2540863,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095276.2611916,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095276.2684698,"[0.10817255396094244, 0.1478247185756776, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095276.2753003,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095276.2820594,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095276.2890985,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095276.2960896,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095276.3032305,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095276.3102367,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095276.3172553,"[0.10814226199497821, 0.1478247185756776, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095276.324216,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344105810543329, 0.3220943140219053, 0.2991027212712765]"
1768095276.3311417,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.3383229,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095276.3451421,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.3521492,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095276.3591044,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.29916330520320494]"
1768095276.3664455,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095276.3733163,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.3801653,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.32203371125754543, 0.2991027212712765]"
1768095276.3871977,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.3940487,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095276.4012225,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095276.4082808,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.415382,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095276.4221818,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.4292953,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095276.436255,"[0.10817255396094244, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095276.4430156,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095276.449955,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095276.4569664,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095276.463858,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095276.4709883,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095276.4780517,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095276.4847634,"[0.10814226199497821, 0.1478247185756776, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095276.4919338,"[0.10817255396094244, 0.1478247185756776, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095276.499041,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095276.5060594,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095276.5129845,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.32203371125754543, 0.2991330226534564]"
1768095276.5199134,"[0.10817255396094244, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095276.5270007,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095276.5342119,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5345014663684413, 0.3220943140219053, 0.2991330226534564]"
